Pubmed_ID,Title,Author,Source,Abstract
28400332,Sexual dimorphic expression of dnd in germ cells during sex reversal and its requirement for primordial germ cell survival in protogynous hermaphroditic grouper.,"Sun ZH, Zhou L, Li Z, Liu XC, Li SS, Wang Y, Gui JF",Comp Biochem Physiol B Biochem Mol Biol. 2017 Jun;208-209:47-57. doi: 10.1016/j.cbpb.2017.04.003. Epub 2017 Apr 8.,"Dead end (dnd), vertebrate-specific germ cell marker, had been demonstrated to be essential for primordial germ cell (PGC) migration and survival, and the link between PGC number and sex change had been revealed in some teleost species, but little is known about dnd in hermaphroditic vertebrates. In the present study, a protogynous hermaphroditic orange-spotted grouper (Epinephelus coioides) dnd homologue (Ecdnd) was identified and characterized. Quantitative real-time PCR and in situ hybridization analysis revealed a dynamic and sexually dimorphic expression pattern in PGCs and germ cells of gonads. During sex changing, the Ecdnd transcript sharply increased in early transitional gonad, reached the highest level at late transitional gonad stage, and decreased after testis maturation. Visualization of zebrafish PGCs by injecting with RFP-Ecdnd-3'UTR RNA and GFP-zfnanos3-3'UTR RNA confirmed importance of Ecdnd 3'UTR for the PGC distribution. In addition, knockdown of EcDnd by using antisense morpholinos (MO) caused the ablation of PGCs in orange-spotted grouper. Therefore, the current data indicate that Ecdnd is essential for PGCs survival and may serve as a useful germ cell marker during gametogenesis in hermaphroditic grouper."
28398516,Functional Analysis of Nuclear Estrogen Receptors in Zebrafish Reproduction by Genome Editing Approach.,"Lu H, Cui Y, Jiang L, Ge W",Endocrinology. 2017 Jul 1;158(7):2292-2308. doi: 10.1210/en.2017-00215.,"Estrogens signal through both nuclear and membrane receptors with most reported effects being mediated via the nuclear estrogen receptors (nERs). Although much work has been reported on nERs in the zebrafish, there is a lack of direct genetic evidence for their functional roles and importance in reproduction. To address this issue, we undertook this study to disrupt all three nERs in the zebrafish, namely esr1 (ERalpha), esr2a (ERbetaII), and esr2b (ERbetaI), by the genome-editing technology clustered regularly interspaced short palindromic repeats and its associated nuclease (CRISPR/Cas9). Using this loss-of-function genetic approach, we successfully created three mutant zebrafish lines with each nER knocked out. In addition, we also generated all possible double and triple knockouts of the three nERs. The phenotypes of these mutants in reproduction were analyzed in all single, double, and triple nER knockouts in both females and males. Surprisingly, all three single nER mutant fish lines display normal reproductive development and function in both females and males, suggesting functional redundancy among these nERs. Further analysis of double and triple knockouts showed that nERs, especially Esr2a and Esr2b, were essential for female reproduction, and loss of these two nERs led to an arrest of folliculogenesis at previtellogenic stage II followed by sex reversal from female to male. In addition, the current study also revealed a unique role for Esr2a in follicle cell proliferation and transdifferentiation, follicle growth, and chorion formation. Taken together, this study provides the most comprehensive genetic analysis for differential functions of esr1, esr2a, and esr2b in fish reproduction."
28193729,"Sequential, Divergent, and Cooperative Requirements of Foxl2a and Foxl2b in Ovary Development and Maintenance of Zebrafish.","Yang YJ, Wang Y, Li Z, Zhou L, Gui JF",Genetics. 2017 Apr;205(4):1551-1572. doi: 10.1534/genetics.116.199133. Epub 2017 Feb 13.,"Foxl2 is essential for mammalian ovary maintenance. Although sexually dimorphic expression of foxl2 was observed in many teleosts, its role and regulative mechanism in fish remained largely unclear. In this study, we first identified two transcript variants of foxl2a and its homologous gene foxl2b in zebrafish, and revealed their specific expression in follicular layer cells in a sequential and divergent fashion during ovary differentiation, maturation, and maintenance. Then, homozygous foxl2a mutants (foxl2a(-/-)) and foxl2b mutants (foxl2b(-/-)) were constructed and detailed comparisons, such as sex ratio, gonadal histological structure, transcriptome profiling, and dynamic expression of gonadal development-related genes, were carried out. Initial ovarian differentiation and oocyte development occur normally both in foxl2a(-/-) and foxl2b(-/-) mutants, but foxl2a and foxl2b disruptions result in premature ovarian failure and partial sex reversal, respectively, in adult females. In foxl2a(-/-) female mutants, sox9a-amh/cyp19a1a signaling was upregulated at 150 days postfertilization (dpf) and subsequently oocyte apoptosis was triggered after 180 dpf. In contrast, dmrt1 expression was greater at 105 dpf and increased several 100-fold in foxl2b(-/-) mutated ovaries at 270 dpf, along with other testis-related genes. Finally, homozygous foxl2a(-/-)/foxl2b(-/-) double mutants were constructed in which complete sex reversal occurs early and testis-differentiation genes robustly increase at 60 dpf. Given mutual compensation between foxl2a and foxl2b in foxl2b(-/-) and foxl2a(-/-) mutants, we proposed a model in which foxl2a and foxl2b cooperate to regulate zebrafish ovary development and maintenance, with foxl2b potentially having a dominant role in preventing the ovary from differentiating as testis, as compared to foxl2a."
28115725,Heat-induced masculinization in domesticated zebrafish is family-specific and yields a set of different gonadal transcriptomes.,"Ribas L, Liew WC, Diaz N, Sreenivasan R, Orban L, Piferrer F",Proc Natl Acad Sci U S A. 2017 Feb 7;114(6):E941-E950. doi: 10.1073/pnas.1609411114. Epub 2017 Jan 23.,"Understanding environmental influences on sex ratios is important for the study of the evolution of sex-determining mechanisms and for evaluating the effects of global warming and chemical pollution. Fishes exhibit sexual plasticity, but the underlying mechanisms of environmental effects on their reproduction are unclear even in the well-established teleost research model, the zebrafish. Here we established the conditions to study the effects of elevated temperature on zebrafish sex. We showed that sex ratio response to elevated temperature is family-specific and typically leads to masculinization (female-to-male sex reversal), resulting in neomales. These results uncovered genotype-by-environment interactions that support a polygenic sex determination system in domesticated (laboratory) zebrafish. We found that some heat-treated fish had gene expression profiles similar to untreated controls of the same sex, indicating that they were resistant to thermal effects. Further, most neomales had gonadal transcriptomes similar to that of regular males. Strikingly, we discovered heat-treated females that displayed a normal ovarian phenotype but with a ""male-like"" gonadal transcriptome. Such major transcriptomic reprogramming with preserved organ structure has never been reported. Juveniles were also found to have a male-like transcriptome shortly after exposure to heat. These findings were validated by analyzing the expression of genes and signaling pathways associated with sex differentiation. Our results revealed a lasting thermal effect on zebrafish gonads, suggesting new avenues for detection of functional consequences of elevated temperature in natural fish populations in a global warming scenario."
27940159,Dmrt1 is necessary for male sexual development in zebrafish.,"Webster KA, Schach U, Ordaz A, Steinfeld JS, Draper BW, Siegfried KR",Dev Biol. 2017 Feb 1;422(1):33-46. doi: 10.1016/j.ydbio.2016.12.008. Epub 2016 Dec 8.,"The dmrt1 (doublesex and mab-3 related transcription factor 1) gene is a key regulator of sex determination and/or gonadal sex differentiation across metazoan animals. This is unusual given that sex determination genes are typically not well conserved. The mechanisms by which zebrafish sex is determined have remained elusive due to the lack of sex chromosomes and the complex polygenic nature of sex determination in domesticated strains. To investigate the role of dmrt1 in zebrafish sex determination and gonad development, we isolated mutations disrupting this gene. We found that the majority of dmrt1 mutant fish develop as fertile females suggesting a complete male-to-female sex reversal in mutant animals that would have otherwise developed as males. A small percentage of mutant animals became males, but were sterile and displayed testicular dysgenesis. Therefore zebrafish dmrt1 functions in male sex determination and testis development. Mutant males had aberrant gonadal development at the onset of gonadal sex-differentiation, displaying reduced oocyte apoptosis followed by development of intersex gonads and failed testis morphogenesis and spermatogenesis. By contrast, female ovaries developed normally. We found that Dmrt1 is necessary for normal transcriptional regulation of the amh (anti-Mullerian hormone) and foxl2 (forkhead box L2) genes, which are thought to be important for male or female sexual development respectively. Interestingly, we identified one dmrt1 mutant allele that co-operates with a linked segregation distorter locus to generate an apparent XY sex determination mechanism. We conclude that dmrt1 is dispensable for ovary development but necessary for testis development in zebrafish, and that dmrt1 promotes male development by transcriptionally regulating male and female genes as has been described in other animals. Furthermore, the strong sex-ratio bias caused by dmrt1 reduction-of-function points to potential mechanisms through which sex chromosomes may evolve."
27383240,Perchlorate Exposure Reduces Primordial Germ Cell Number in Female Threespine Stickleback.,"Petersen AM, Earp NC, Redmond ME, Postlethwait JH, von Hippel FA, Buck CL, Cresko WA",PLoS One. 2016 Jul 6;11(7):e0157792. doi: 10.1371/journal.pone.0157792. eCollection 2016.,"Perchlorate is a common aquatic contaminant that has long been known to affect thyroid function in vertebrates, including humans. More recently perchlorate has been shown to affect primordial sexual differentiation in the aquatic model fishes zebrafish and threespine stickleback, but the mechanism has been unclear. Stickleback exposed to perchlorate from fertilization have increased androgen levels in the embryo and disrupted reproductive morphologies as adults, suggesting that perchlorate could disrupt the earliest stages of primordial sexual differentiation when primordial germ cells (PGCs) begin to form the gonad. Female stickleback have three to four times the number of PGCs as males during the first weeks of development. We hypothesized that perchlorate exposure affects primordial sexual differentiation by reducing the number of germ cells in the gonad during an important window of stickleback sex determination at 14-18 days post fertilization (dpf). We tested this hypothesis by quantifying the number of PGCs at 16 dpf in control and 100 mg/L perchlorate-treated male and female stickleback. Perchlorate exposure from the time of fertilization resulted in significantly reduced PGC number only in genotypic females, suggesting that the masculinizing effects of perchlorate observed in adult stickleback may result from early changes to the number of PGCs at a time critical for sex determination. To our knowledge, this is the first evidence of a connection between an endocrine disruptor and reduction in PGC number prior to the first meiosis during sex determination. These findings suggest that a mode of action of perchlorate on adult reproductive phenotypes in vertebrates, including humans, such as altered fecundity and sex reversal or intersex gonads, may stem from early changes to germ cell development."
27337697,Disruption of apoptosis pathways involved in zebrafish gonad differentiation by 17alpha-ethinylestradiol and fadrozole exposures.,"Luzio A, Matos M, Santos D, Fontainhas-Fernandes AA, Monteiro SM, Coimbra AM",Aquat Toxicol. 2016 Aug;177:269-84. doi: 10.1016/j.aquatox.2016.05.029. Epub 2016 Jun 3.,"Zebrafish (Danio rerio) sex determination seems to involve genetic factors (GSD) but also environmental factors (ESD), such as endocrine disrupting chemicals (EDCs) that are known to mimic endogenous hormones and disrupt gonad differentiation. Apoptosis has also been proposed to play a crucial role in zebrafish gonad differentiation. Nevertheless, the interactions between EDCs and apoptosis have received little attention. Thus, this study aimed to assess if and which apoptotic pathways are involved in zebrafish gonad differentiation and how EDCs may interfere with this process. With these purposes, zebrafish were exposed to 17alpha-ethinylestradiol (EE2, 4ng/L) and fadrozole (Fad, 50mug/L) from 2h to 35days post-fertilization (dpf). Afterwards, a gene expression analysis by qRT-PCR and a stereological analysis, based on systematic sampling and protein immunohistochemistry, were performed. The death receptors (FAS; TRADD), anti-apoptotic (BCL-2; MDM2), pro-apoptotic (CASP-2 and -6) and cell proliferation (BIRC5/survivin; JUN) genes and proteins were evaluated. In general, apoptosis was inhibited in females through the involvement of anti-apoptotic pathways, while in males apoptosis seemed to be crucial to the failure of the ""juvenile ovary"" development and the induction of testes transformation. The JUN protein was shown to be necessary in juvenile ovaries, while the BIRC5 protein seemed to be involved in zebrafish spermatogenesis. Both EDCs, EE2 and Fad, increased the apoptosis stimulus in zebrafish gonad. It was noticed that the few females that were resistant to Fad-induced sex reversal had increased anti-apoptotic factor levels, while males exposed to EE2 showed increased pro-apoptotic genes/proteins and were more advanced in gonad differentiation. Overall, our findings show that apoptosis pathways are involved in zebrafish gonad differentiation and that EDCs can disrupt this process."
27267667,nr0b1 (DAX1) mutation in zebrafish causes female-to-male sex reversal through abnormal gonadal proliferation and differentiation.,"Chen S, Zhang H, Wang F, Zhang W, Peng G",Mol Cell Endocrinol. 2016 Sep 15;433:105-16. doi: 10.1016/j.mce.2016.06.005. Epub 2016 Jun 4.,"Sex determinations are diverse in vertebrates. Although many sex-determining genes and pathways are conserved, the mechanistic roles of these genes and pathways in the genetic sex determination are not well understood. DAX1 (encoded by the NR0B1 gene) is a vertebrate specific orphan nuclear receptor that regulates gonadal development and sexual determination. In human, duplication of the NR0B1 gene leads to male-to-female sex reversal. In mice, Nr0b1 shows both pro-testis and anti-testis functions. We generated inheritable nr0b1 mutation in the zebrafish and found the nr0b1 mutation caused homozygous mutants to develop as fertile males due to female-to-male sex reversal. The nr0b1 mutation did not increase Caspase-3 labeling nor tp53 expression in the developing gonads. Introduction of a tp53 mutation into the nr0b1 mutant did not rescue the sex-reversal phenotype. Further examination revealed reduction in cell proliferation and abnormal somatic cell differentiation in the nr0b1 mutant gonads at the undifferentiated and bi-potential ovary stages. Together, our results suggest nr0b1 regulates somatic cell differentiation and cell proliferation to ensure normal sex development in the zebrafish."
27002526,Development and recovery of histopathological alterations in the gonads of zebrafish (Danio rerio) after single and combined exposure to endocrine disruptors (17alpha-ethinylestradiol and fadrozole).,"Luzio A, Monteiro SM, Rocha E, Fontainhas-Fernandes AA, Coimbra AM",Aquat Toxicol. 2016 Jun;175:90-105. doi: 10.1016/j.aquatox.2016.03.014. Epub 2016 Mar 16.,"Exposure of wildlife to endocrine disrupting chemicals (EDCs) is not necessarily continuous. Due to seasonal changes and variable industrial and agricultural activities it often occurs intermittently. Thus, it is possible that aquatic organisms may be more affected by periodic peak exposure than by chronic exposure. Therefore, an experimental scenario including an exposure from 2h to 90 days post-fertilization (dpf) and a subsequent recovery period until 150 dpf was chosen to assess the potential reversibility of the effects of sex steroids on sexual and gonad development of zebrafish (Danio rerio). The aim of this study was to investigate the persistence of the endocrine effects of an estrogen (EE2-17alpha-ethinylestradiol, 4ng/L), an inhibitor of estrogen synthesis (Fad-fadrozole, 50mug/L) or their binary mixture (Mix-EE2+ Fad, 4ng/L+50mug/L). Afterwards, a semi-quantitative histological assessment was used to investigate histopathological changes on gonad differentiation and development. The data showed that fadrozole, alone or in combination with EE2, permanently disrupts the sexual development, inducing masculinization and causing severe pathological alterations in testis, such as intersex associated to the enlargement of sperm ducts, interstitial changes, asynchronous development and detachment of basal membrane. After exposures to both EDCs and their mixture, the gonad histopathology revealed interstitial proteinaceous fluid deposits and, in ovaries, there were atretic oocytes, and presumably degenerative mineralization. On the other hand, the gonadal changes induced by EE2 alone seem to be partially reversible when the exposure regime changed to a recovery period. In addition, EE2 enhanced zebrafish growth in both genders, with male fish presenting signs of early obesity such as the presence of adipocytes in testis. Moreover, sex ratio was slightly skewed toward females, at 90 and 105 dpf, in zebrafish exposed to EE2. The data further indicate that long-term studies on impacts of single EDCs and their mixtures with recovery periods are crucial to reveal the possibility of sex reversal and pathological changes of gonads that can adversely affect breeding."
26448558,The Effects of Synthetic Estrogen Exposure on the Sexually Dimorphic Liver Transcriptome of the Sex-Role-Reversed Gulf Pipefish.,"Rose E, Flanagan SP, Jones AG",PLoS One. 2015 Oct 8;10(10):e0139401. doi: 10.1371/journal.pone.0139401. eCollection 2015.,"Species exhibiting sex-role reversal provide an unusual perspective on the evolution of sex roles and sex differences. However, the proximate effects of sex-role reversal are largely unknown. Endocrine disruptors provide an experimental mechanism to address hormonal regulation of sexually dimorphic gene expression in sex-role-reversed taxa. Here, we investigate gene expression patterns in the liver of the sex-role-reversed Gulf pipefish, because the liver is known to be sexually dimorphic and estrogen-regulated in species with conventional sex roles. Using next-generation RNA-sequencing technology (RNA-seq), we detected sexually dimorphic hepatic gene expression patterns, with a total of 482 differentially expressed genes between the sexes in Gulf pipefish. Two-thirds of these genes were over-expressed in females, and the sex-specific transcriptomes of this sex-role-reversed pipefish's liver were superficially similar to those of fishes with conventional sex-roles. We exposed females, pregnant males, and non-pregnant males to 17alpha-ethinylestradiol (EE2) at ecologically relevant concentrations of 5ng/L and compared gene expression patterns in the livers of exposed fish to control fish. Several genes that were up-regulated in EE2-exposed males relative to control males were also found to be female-biased in control animals. These genes included several of the classic estrogen biomarkers, such as vitellogenin, choriogenin, and zona pellucida. Thus, estrogen exposure induced feminization of the male liver transcriptome in a sex-role-reversed pipefish. These results suggest that the ancestral state of estrogen-regulated female reproductive physiology has been retained in all sex-role-reversed vertebrates thus far studied, despite substantial evolution of the hormonal regulation of ornamentation and mating behavior in these interesting taxa."
26163149,The progestin levonorgestrel affects sex differentiation in zebrafish at environmentally relevant concentrations.,"Hua J, Han J, Guo Y, Zhou B",Aquat Toxicol. 2015 Sep;166:1-9. doi: 10.1016/j.aquatox.2015.06.013. Epub 2015 Jun 30.,"Synthetic progestins have become widespread environmental contaminants and may cause adverse effects on fish. In the present study, we investigated the effects of levonorgestrel (LNG) on sex differentiation in zebrafish (Danio rerio). Embryos were exposed to LNG at environmentally relevant concentrations (0, 1, 10, 33, and 100ng/L) and allowed to develop until sexual maturity. Histological examination at 63 days post fertilization (dpf) caused complete sex reversal and 100% males were observed in the 10, 33 and 100ng/L treatments; gross morphological and histological examination of gonads at 142dpf further confirmed 100% males at these exposure concentrations. The results indicate androgenic activity of LNG, and masculinization during zebrafish gonadal differentiation. The mRNA expression levels of genes involved in fish sex differentiation and gonadal development were examined at 28 and 42dpf. Down-regulation of the mRNA expression of aromatase (e.g., cyp19a1a, cyp19a1b), the forkhead transcription factor gene L2 (foxl2) and the Fushi tarazu factor-1d (nr5a1b) were observed. In contrast, transcription of the doublesex and mab-3-related transcription factor 1 (dmrt1) gene was up-regulated. Androgen receptor (ar) mRNA expression was significantly down-regulated at 28 and 42dpf. Co-exposure to flutamide (an androgen antagonist) and LNG, led to a decrease in the sex inversion potency of LNG. Our study has demonstrated that environmentally relevant concentrations of LNG could alter sex differentiation and gonadal development in zebrafish. Our results also suggest a potentially high ecological risk of LNG to fish populations in LNG-contaminated aquatic environments."
25993524,Disruption of Zebrafish Follicle-Stimulating Hormone Receptor (fshr) But Not Luteinizing Hormone Receptor (lhcgr) Gene by TALEN Leads to Failed Follicle Activation in Females Followed by Sexual Reversal to Males.,"Zhang Z, Lau SW, Zhang L, Ge W",Endocrinology. 2015 Oct;156(10):3747-62. doi: 10.1210/en.2015-1039. Epub 2015 May 20.,"Gonadotropins are primary hormones that control vertebrate reproduction. In a recent study, we analyzed the impacts of FSH and LH on zebrafish reproduction by disrupting FSH and LH-beta genes (fshb and lhb) using transcription activator-like effector nuclease (TALEN) technology. Using the same approach, we successfully deleted FSH and LH receptor genes (fshr and lhcgr) in the present study. In contrast to the deficiency of its cognate ligand FSH, the fshr-deficient females showed a complete failure of follicle activation with all ovarian follicles arrested at the primary growth-previtellogenic transition, which is the marker for puberty onset in females. Interestingly, after blockade at the primary growth stage for varying times, all females reversed to males, and all these males were fertile. In fshr-deficient males, spermatogenesis was normal in adults, but the initiation of spermatogenesis in juveniles was retarded. In contrast to fshr, the deletion of the lhcgr gene alone caused no obvious phenotypes in both males and females; however, double mutation of fshr and lhcgr resulted in infertile males. In summary, our results in the present study showed that Fshr was indispensable to folliculogenesis and the disruption of the fshr gene resulted in a complete failure of follicle activation followed by masculinization into males. In contrast, lhcgr does not seem to be essential to zebrafish reproduction in both males and females. Neither Fshr nor Lhcgr deficiency could phenocopy the deficiency of their cognate ligands FSH and LH, which is likely due to the fact that Fshr can be activated by both FSH and LH in the zebrafish."
25233988,Wild sex in zebrafish: loss of the natural sex determinant in domesticated strains.,"Wilson CA, High SK, McCluskey BM, Amores A, Yan YL, Titus TA, Anderson JL, Batzel P, Carvan MJ 3rd, Schartl M, Postlethwait JH",Genetics. 2014 Nov;198(3):1291-308. doi: 10.1534/genetics.114.169284. Epub 2014 Sep 18.,"Sex determination can be robustly genetic, strongly environmental, or genetic subject to environmental perturbation. The genetic basis of sex determination is unknown for zebrafish (Danio rerio), a model for development and human health. We used RAD-tag population genomics to identify sex-linked polymorphisms. After verifying this ""RAD-sex"" method on medaka (Oryzias latipes), we studied two domesticated zebrafish strains (AB and TU), two natural laboratory strains (WIK and EKW), and two recent isolates from nature (NA and CB). All four natural strains had a single sex-linked region at the right tip of chromosome 4, enabling sex genotyping by PCR. Genotypes for the single nucleotide polymorphism (SNP) with the strongest statistical association to sex suggested that wild zebrafish have WZ/ZZ sex chromosomes. In natural strains, ""male genotypes"" became males and some ""female genotypes"" also became males, suggesting that the environment or genetic background can cause female-to-male sex reversal. Surprisingly, TU and AB lacked detectable sex-linked loci. Phylogenomics rooted on D. nigrofasciatus verified that all strains are monophyletic. Because AB and TU branched as a monophyletic clade, we could not rule out shared loss of the wild sex locus in a common ancestor despite their independent domestication. Mitochondrial DNA sequences showed that investigated strains represent only one of the three identified zebrafish haplogroups. Results suggest that zebrafish in nature possess a WZ/ZZ sex-determination mechanism with a major determinant lying near the right telomere of chromosome 4 that was modified during domestication. Strains providing the zebrafish reference genome lack key components of the natural sex-determination system but may have evolved variant sex-determining mechanisms during two decades in laboratory culture."
24263104,Sox9-related signaling controls zebrafish juvenile ovary-testis transformation.,"Sun D, Zhang Y, Wang C, Hua X, Zhang XA, Yan J",Cell Death Dis. 2013 Nov 21;4:e930. doi: 10.1038/cddis.2013.456.,"In almost all vertebrates, the downstream of the sox9 signaling axis is well conserved for testis differentiation. The upstream genes of this pathway vary from species to species during evolution. Yet, little is known about how these signaling cascades are regulated and what cellular processes are dominant in ovary-testis transformation in juvenile zebrafish. In this study, we find that the transforming gonads undergo activation of sox9a-expressing stromal cells with increased deposition of extracellular matrix and formation of degenerative compartments. This leads to follicle disassembly, oocyte degeneration, follicle cell-cyp19a1a-amh conversions, and, eventually, formation of the testis cord. In vitro primary culture of juvenile ovary tissue in gonadotropins increases cytoplasmic accumulation of sox9a and p-Erk1/2, and induces mesenchymal morphology. MAPK inhibitors (MKI), a mixture of PD98059 and U0216, eliminate the cytoplasmic distribution but do not eradicate nuclear localization of sox9a and p-Erk1/2. Nuclear p53 are relatively increased in MKI-treated cells that exhibit less spreading and reduced proliferation. Despite uniform nuclear condensation, only a fraction of cells displayed the apoptotic phenotype. These results suggest that high levels of cytoplasmic sox9a and p-Erk1/2 activity activate stromal cells and enhance the production of extracellular matrix required for testis cord formation, whereas deregulation and translocation of sox9a and p-Erk1/2 induce follicle disassembly and incomplete apoptosis associated with nuclear p53. Together with the established FSH/cAMP/MAPK/AMH pathway in mammalian granulosa and Sertoli cells, we demonstrated that the sox9 axis signaling that determines testis formation in mammals also induces zebrafish ovary-testis transition, and adds to its conserved role in sex reversal."
24085607,Heritable targeted inactivation of the rainbow trout (Oncorhynchus mykiss) master sex-determining gene using zinc-finger nucleases.,"Yano A, Nicol B, Jouanno E, Guiguen Y",Mar Biotechnol (NY). 2014 Apr;16(2):243-50. doi: 10.1007/s10126-013-9546-8. Epub 2013 Oct 2.,"Gene targeting is a powerful tool for analyzing gene function. Recently, new technology for gene targeting using engineered zinc-finger nucleases (ZFNs) has been described in fish species. However, it has not yet been widely used for cold water and slow developing species, such as Salmonidae. Here, we present the results of successful ZFN-mediated disruption of the sex-determining gene sdY (sexually dimorphic on the Y chromosome) in rainbow trout (Oncorhynchus mykiss). Three pairs of ZFN mRNA targeted to different regions of the sdY gene were injected into fertilized rainbow trout eggs. Sperm from 1-year-old male founders (parental generation one or P1) carrying a ZFN-induced mutation in their germline were then used to produce F1 non-mosaic animals. In these F1 populations, we characterized 14 different mutations in the sdY gene, including one mutation leading to the deletion of leucine 43 (L43) and 13 mutations at other target sites that had different effects on the SdY protein, i.e., amino acid insertions, deletions, and frameshift mutations producing premature stop codons in the mRNA. The gonadal phenotype analysis of the F1-mutated animals revealed that the single L43 amino acid deletion did not lead to a male-to-female sex reversal, but all other mutations induced a clear ovarian phenotype. These results show that targeted gene disruption using ZFN is efficient in rainbow trout but depends on the ZFN design. We also characterized new sdY mutations resulting in male-to-female sex reversal, and we conclude that L43 seems dispensable for SdY function."
22824426,Germ cells are not the primary factor for sexual fate determination in goldfish.,"Goto R, Saito T, Takeda T, Fujimoto T, Takagi M, Arai K, Yamaha E",Dev Biol. 2012 Oct 1;370(1):98-109. doi: 10.1016/j.ydbio.2012.07.010. Epub 2012 Jul 21.,"The presence of germ cells in the early gonad is important for sexual fate determination and gonadal development in vertebrates. Recent studies in zebrafish and medaka have shown that a lack of germ cells in the early gonad induces sex reversal in favor of a male phenotype. However, it is uncertain whether the gonadal somatic cells or the germ cells are predominant in determining gonadal fate in other vertebrate. Here, we investigated the role of germ cells in gonadal differentiation in goldfish, a gonochoristic species that possesses an XX-XY genetic sex determination system. The primordial germ cells (PGCs) of the fish were eliminated during embryogenesis by injection of a morpholino oligonucleotide against the dead end gene. Fish without germ cells showed two types of gonadal morphology: one with an ovarian cavity; the other with seminiferous tubules. Next, we tested whether function could be restored to these empty gonads by transplantation of a single PGC into each embryo, and also determined the gonadal sex of the resulting germline chimeras. Transplantation of a single GFP-labeled PGC successfully produced a germline chimera in 42.7% of the embryos. Some of the adult germline chimeras had a developed gonad on one side that contained donor derived germ cells, while the contralateral gonad lacked any early germ cell stages. Female germline chimeras possessed a normal ovary and a germ-cell free ovary-like structure on the contralateral side; this structure was similar to those seen in female morphants. Male germline chimeras possessed a testis and a contralateral empty testis that contained some sperm in the tubular lumens. Analysis of aromatase, foxl2 and amh expression in gonads of morphants and germline chimeras suggested that somatic transdifferentiation did not occur. The offspring of fertile germline chimeras all had the donor-derived phenotype, indicating that germline replacement had occurred and that the transplanted PGC had rescued both female and male gonadal function. These findings suggest that the absence of germ cells did not affect the pathway for ovary or testis development and that phenotypic sex in goldfish is determined by somatic cells under genetic sex control rather than an interaction between the germ cells and somatic cells."
21951543,The role of Fanconi anemia/BRCA genes in zebrafish sex determination.,"Rodriguez-Mari A, Postlethwait JH",Methods Cell Biol. 2011;105:461-90. doi: 10.1016/B978-0-12-381320-6.00020-5.,"Fanconi anemia (FA) is a human disease of bone marrow failure, leukemia, squamous cell carcinoma, and developmental anomalies, including hypogonadism and infertility. Bone marrow transplants improve hematopoietic phenotypes but do not prevent other cancers. FA arises from mutation in any of the 15 FANC genes that cooperate to repair double stranded DNA breaks by homologous recombination. Zebrafish has a single ortholog of each human FANC gene and unexpectedly, mutations in at least two of them (fancl and fancd1(brca2)) lead to female-to-male sex reversal. Investigations show that, as in human, zebrafish fanc genes are required for genome stability and for suppressing apoptosis in tissue culture cells, in embryos treated with DNA damaging agents, and in meiotic germ cells. The sex reversal phenotype requires the action of Tp53 (p53), an activator of apoptosis. These results suggest that in normal sex determination, zebrafish oocytes passing through meiosis signal the gonadal soma to maintain expression of aromatase, an enzyme that converts androgen to estrogen, thereby feminizing the gonad and the individual. According to this model, normal male and female zebrafish differ in genetic factors that control the strength of the late meiotic oocyte-derived signal, probably by regulating the number of meiotic oocytes, which environmental factors can also alter. Transcripts from fancd1(brca2) localize at the animal pole of the zebrafish oocyte cytoplasm and are required for normal oocyte nuclear architecture, for normal embryonic development, and for preventing ovarian tumors. Embryonic DNA repair and sex reversal phenotypes provide assays for the screening of small molecule libraries for therapeutic substances for FA."
21949597,An SNP-Based Linkage Map for Zebrafish Reveals Sex Determination Loci.,"Bradley KM, Breyer JP, Melville DB, Broman KW, Knapik EW, Smith JR",G3 (Bethesda). 2011 Jun 1;1(1):3-9. doi: 10.1534/g3.111.000190.,"A surprising diversity of mechanisms controls sex determination of vertebrate organisms, even among closely related species. Both genetic and temperature-dependent systems of sex determination have been described in teleost fish. In the common zebrafish model organism, heteromorphic sex chromosomes are not observed, and the potential role of a genetic component of sex determination remains largely unknown. Here we report a genome-wide linkage study of sex determination in zebrafish using a novel SNP genetic map. We identified loci on zebrafish chromosomes 5 (LOD score 7.9) and 16 (LOD score 9.3) governing sex determination as a complex trait, rather than as an XY or ZW genetic system. Each of these loci contains a prominent candidate gene with a conserved role in sex determination across additional species that suggest potential mechanisms of sex determination in zebrafish. The chromosome 5 locus harbors dmrt1, a key gene in sex determination from fruit flies to humans; mutation of the human DMRT1 ortholog is a cause of complete sex reversal of XY individuals. The chromosome 16 locus harbors cyp21a2; mutation of the human CYP21A2 ortholog is one of the more common causes of pseudohermaphroditism. Mutation detection at each of these candidate genes within the zebrafish cross identified hypomorphic variants on the female-associated allele of each locus. The two loci together accounted for 16% of variance of the trait. Interacting environmental cues are likely to be an additional important component of sex determination in zebrafish."
